 solid_solenoid_Coil  |                root  |           solid_solenoid_Coil  |                                    0*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | ff8000   |            Polycone  |0*deg 360*deg 2*counts 152.30*cm 152.30*cm 154.30*cm 154.30*cm -173.80*cm 173.80*cm  |               G4_Al  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_PVDIS_gem_5_11  |   solid_PVDIS_gem_5  |          solid_PVDIS_gem_5_11  |                   0*cm 0*cm 0.0470000000000001*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                      109*cm 237*cm 0.00025*cm 0*deg 360*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_PVDIS_gem_5_12  |   solid_PVDIS_gem_5  |          solid_PVDIS_gem_5_12  |                   0*cm 0*cm 0.0497500000000001*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                       109*cm 237*cm 0.0025*cm 0*deg 360*deg  |           SL_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_PVDIS_gem_5_13  |   solid_PVDIS_gem_5  |          solid_PVDIS_gem_5_13  |                   0*cm 0*cm 0.0525000000000001*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                      109*cm 237*cm 0.00025*cm 0*deg 360*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_PVDIS_gem_5_14  |   solid_PVDIS_gem_5  |          solid_PVDIS_gem_5_14  |                              0*cm 0*cm 0.15275*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                          109*cm 237*cm 0.1*cm 0*deg 360*deg  |           SL_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_PVDIS_gem_5_15  |   solid_PVDIS_gem_5  |          solid_PVDIS_gem_5_15  |                                0*cm 0*cm 0.253*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                      109*cm 237*cm 0.00025*cm 0*deg 360*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_PVDIS_gem_5_16  |   solid_PVDIS_gem_5  |          solid_PVDIS_gem_5_16  |                              0*cm 0*cm 0.25575*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                       109*cm 237*cm 0.0025*cm 0*deg 360*deg  |           SL_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_PVDIS_gem_5_17  |   solid_PVDIS_gem_5  |          solid_PVDIS_gem_5_17  |                               0*cm 0*cm 0.2585*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                      109*cm 237*cm 0.00025*cm 0*deg 360*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_PVDIS_gem_5_18  |   solid_PVDIS_gem_5  |          solid_PVDIS_gem_5_18  |                              0*cm 0*cm 0.35875*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                          109*cm 237*cm 0.1*cm 0*deg 360*deg  |           SL_GEMgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_PVDIS_gem_5_19  |   solid_PVDIS_gem_5  |          solid_PVDIS_gem_5_19  |                              0*cm 0*cm 0.45925*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                       109*cm 237*cm 0.0005*cm 0*deg 360*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_PVDIS_gem_5_20  |   solid_PVDIS_gem_5  |          solid_PVDIS_gem_5_20  |                              0*cm 0*cm 0.46225*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                       109*cm 237*cm 0.0025*cm 0*deg 360*deg  |           SL_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_PVDIS_gem_5_21  |   solid_PVDIS_gem_5  |          solid_PVDIS_gem_5_21  |                              0*cm 0*cm 0.47075*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                        109*cm 237*cm 0.006*cm 0*deg 360*deg  |          SL_NEMAG10  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_PVDIS_gem_5_22  |   solid_PVDIS_gem_5  |          solid_PVDIS_gem_5_22  |                               0*cm 0*cm 0.4769*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                      109*cm 237*cm 0.00015*cm 0*deg 360*deg  |            SL_NOMEX  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_PVDIS_gem_5_23  |   solid_PVDIS_gem_5  |          solid_PVDIS_gem_5_23  |                              0*cm 0*cm 0.48305*cm  |                       0*deg 0*deg 0*deg  | 44ee11   |                Tube  |                        109*cm 237*cm 0.006*cm 0*deg 360*deg  |          SL_NEMAG10  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_PVDIS_virtualplane_cher_front  |                root  |solid_PVDIS_virtualplane_cher_front  |                                  0*cm 0*cm 193*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |           65*cm 144*cm 65*cm 144*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 2110000 
solid_PVDIS_virtualplane_ec_forwardangle_front  |                root  |solid_PVDIS_virtualplane_ec_forwardangle_front  |                                  0*cm 0*cm 323*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |           90*cm 270*cm 90*cm 270*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 3110000 
solid_PVDIS_virtualplane_ec_forwardangle_middle  |                root  |solid_PVDIS_virtualplane_ec_forwardangle_middle  |                                0*cm 0*cm 324.6*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |           90*cm 270*cm 98*cm 270*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 3120000 
solid_PVDIS_virtualplane_ec_forwardangle_rear  |                root  |solid_PVDIS_virtualplane_ec_forwardangle_rear  |                                  0*cm 0*cm 376*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |           90*cm 270*cm 90*cm 270*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 3140000 
solid_PVDIS_virtualplane_gem_1  |                root  |solid_PVDIS_virtualplane_gem_1  |                                0*cm 0*cm 156.8*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Tube  |                        48*cm 122*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 1110000 
solid_PVDIS_virtualplane_gem_2  |                root  |solid_PVDIS_virtualplane_gem_2  |                                0*cm 0*cm 184.8*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Tube  |                        59*cm 143*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 1210000 
solid_PVDIS_virtualplane_gem_3  |                root  |solid_PVDIS_virtualplane_gem_3  |                                0*cm 0*cm 188.8*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Tube  |                        65*cm 143*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 1310000 
solid_PVDIS_virtualplane_gem_4  |                root  |solid_PVDIS_virtualplane_gem_4  |                                  0*cm 0*cm 305*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Tube  |                       105*cm 230*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 1410000 
solid_PVDIS_virtualplane_gem_5  |                root  |solid_PVDIS_virtualplane_gem_5  |                                  0*cm 0*cm 314*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Tube  |                       109*cm 237*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 1510000 
